"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"CHANGOLKAR H2AFY TARGETS UP",0.471119133574007,0.612690826467699,0.0768736734126542,0.293801094284959,0.984534023258918,43,"KRT23,TMEM176A,ZC3H12C,LPL,MCL1,RORA,RICTOR"
"REACTOME SIGNALING BY NOTCH1 PEST DOMAIN MUTANTS IN CANCER",0.472826086956522,0.614568723702665,0.0768736734126542,0.278179778471698,0.99171848054585,57,"MYC,MAML2,HES1,DLL1,KAT2B,HDAC1,JAG1,HEYL,TBL1X,HEY2,MIB1,NOTCH1,EP300,HDAC4,CREBBP,HDAC8,RBPJ,HDAC7,DLL4,HDAC2,ADAM10,APH1B"
"ZHAN MULTIPLE MYELOMA LB UP",0.472727272727273,0.614568723702665,0.0770736734944102,0.292565091740017,0.981856684351894,44,"CYBRD1,EDN1,USP53,CSF2RB,BOC,PLEKHA7,COPZ2,NAMPT,BIK,ITGB1,RELL1,CFLAR,PCGF5,ASXL2"
"WP CANNABINOID RECEPTOR SIGNALING",0.473251028806584,0.614950044103969,0.0835990603684159,-0.315508011179311,-0.995716992861533,27,"ADCY1,DAGLA,FAAH,MAPK9,CYP1A1,PRKACA,CNR2,MAPK12,MAPK13,PRKAR1B,ADCY7,MAPK10,CYP2C19,MAPK11,PRKAR1A,MAPK8"
"WP ALSTROM SYNDROME",0.475046210720887,0.617111169791392,0.0776798560117236,0.306745711273237,0.980028715251967,33,"RFX2,SMO,PTCH1,PIFO,RFX3,IFT74,CEP19"
"BILD MYC ONCOGENIC SIGNATURE",0.4752,0.617139427618783,0.0702812841717392,0.230908614019736,0.989876363841845,186,"RUNX1,COL1A1,HSPA6,CDK2,AHNAK,GPRC5A,EMP1,SMTN,COL8A2,HSPA1A,MYC,NFKB2,DAB2,NGFR,SERPINB1,LTBP2,FGF11,FGD6"
"KEGG ARGININE AND PROLINE METABOLISM",0.475587703435805,0.617471368294153,0.0764767053228531,0.277871991537582,0.970571985305848,51,"ARG1,CKM,P4HA1,NOS3,GLUL,NAGS,PRODH,OTC,ALDH3A2,P4HA2,MAOA,GATM,SAT1,ARG2,ALDH2,ALDH9A1"
"MAHADEVAN IMATINIB RESISTANCE UP",0.476190476190476,0.617910684540335,0.0813027345384498,0.375180055887314,0.994294795816761,16,"KYNU,CYTL1,BAMBI,AXL,MYO10,PDGFC,SERPINE2,SCN3A,CRIM1"
"REACTOME PI3K EVENTS IN ERBB2 SIGNALING",0.476190476190476,0.617910684540335,0.0813027345384498,0.37456427881049,0.992662875534054,16,"EGFR,ERBB2,GAB1,PIK3CA"
"MELLMAN TUT1 TARGETS UP",0.477495107632094,0.61917742451723,0.080419996876154,0.353649788997237,0.971705163757281,18,"MTHFD2,PTBP1,MTHFD2L,PAPOLG,RPL23,DDX52"
"SARTIPY NORMAL AT INSULIN RESISTANCE UP",0.477317554240631,0.61917742451723,0.0808589150280032,0.326436668126309,0.985318568903825,26,"TUBB6,HMOX1,FOSL1,PHLDA1,AK4,SLC2A1"
"WANG CLIM2 TARGETS UP",0.477564102564103,0.61917742451723,0.070113215764256,0.227110677616323,0.990753917391602,224,"SIX2,SLC26A2,DDIT4,TP63,LEPR,SLC5A3,CASP1,MERTK,F2RL1,IGFBP5,TIMP3,CD109,GLUL,NEDD1,SPON1,NR2F2,MTHFD2L,AOC2,MCL1,CAV2,ACACB,XPO1,LMAN1,TRIM8,SMC4,IQCK,ARID2,CDK3,BMP7,PTPN12,RAVER2,ZCCHC8,ZHX3,NEAT1,ARG2,NFATC3,PLEKHA3,PAK2,ZNF117,TMPO,OFD1,SERP1,ZNF148,FER1L4,GSPT1,ARAP1,BANP,EED,NAGA,ALCAM,MET,EML3,PARVA,SPDYE1,KRIT1,ZNF93,ZNF548,ZNF160,BTF3"
"MEISSNER BRAIN HCP WITH H3 UNMETHYLATED",0.478260869565217,0.619565217391304,0.0785029047348687,0.314142861668523,0.9821111663572,30,"NAA11,SYCP3,HORMAD1,DPEP3,SLC25A31,HSF5,C19orf67,TDRD1,RNF17,MSH4,SYCP2,DDX3X,TTC22,TAF7L"
"NUMATA CSF3 SIGNALING VIA STAT3",0.478095238095238,0.619565217391304,0.0789209638180035,0.346601781179675,0.996158162835938,21,"RUNX1,PTPN13,BLNK,ITGAL,FLI1,MECOM,RORA,NINJ1,HTR3A,IL17RA,TFRC"
"REACTOME ACTIVATION OF BH3 ONLY PROTEINS",0.478260869565217,0.619565217391304,0.0785029047348687,0.314278136683967,0.982534079367194,30,"TP63,BMF,BCL2,TP53BP2,BCL2L11"
"ZHAN MULTIPLE MYELOMA LB DN",0.478424015009381,0.619604834068675,0.0780892306943345,0.303402087131423,0.983712316634114,37,"CCR2,CASP4,ZC3H12C,IRF1,CKLF,HIF1A,TMEM255A,AKNA,PARP8,DDX60,MAN1C1,SMAD1,PTPRCAP"
"FARMER BREAST CANCER CLUSTER 5",0.479452054794521,0.620764239365537,0.0802023444698144,0.347796648454674,0.967853324473026,19,"MED13,PPM1D,TUBD1,RPS6KB1,FTSJ3,SMARCD2,POLG2,RNF43,SMG8,DHX40"
"REACTOME BUTYRATE RESPONSE FACTOR 1 BRF1 BINDS AND DESTABILIZES MRNA",0.480237154150198,0.621436450303993,0.0806388495950661,0.361378886069683,0.976292106728565,17,"ZFP36L1,XRN1,MAPKAPK2,DIS3,DCP1A,DCP2"
"REACTOME SYNTHESIS OF PIPS AT THE EARLY ENDOSOME MEMBRANE",0.48015873015873,0.621436450303993,0.0808589150280032,0.373144153484503,0.988899287361179,16,"MTM1,PI4K2B,MTMR10,INPP4B,PIK3C2A,PIKFYVE"
"MARIADASON REGULATED BY HISTONE ACETYLATION DN",0.480373831775701,0.621441264799232,0.0776798560117236,0.301567755462102,0.982801021603636,38,"INPP5D,FGFR4,GABPA,OTUD4,ZFX,KANK1,TRIM47,INO80D,MET,TCF3,RBAK,RNF138,GTF2IRD1,CERS2"
"MANNE COVID19 COMBINED COHORT VS HEALTHY DONOR PLATELETS UP",0.48111658456486,0.622229915953558,0.0709609456938284,0.235270037453851,0.989869946326966,165,"MT1X,S100A10,MZB1,IFITM2,OLFML2A,GYPC,FAM177B,IFITM1,HPR,IFITM3,SERPINH1,CMTM7,GADD45G,IRF7,KLF1,CISH,SELENBP1,LTBR,TGIF2,TP53I3,PMF1-BGLAP,HLX,ITPKC"
"REACTOME AUF1 HNRNP D0 BINDS AND DESTABILIZES MRNA",0.482078853046595,0.623301952735763,0.0753093764172773,0.278662203088995,0.983700077182993,53,"HSPA1A,PSMA2,HSPB1,PSMB8,PABPC1,PSMB9,PSME1,PSMD6,PSMB1,PSMD5,PSMA1,HNRNPD,RPS27A,PSME2,PSMD9,UBC,PSMA4,PSMD10,PSMB3,PSMA7,PSMC6,PSMC2,PSMA8,PSME4,PSMD11,PSMA3,UBA52,PSMA6,PSMC5,EIF4G1,PSMD12,PSMB4,PSMD7,PSMB10,PSMD14,UBB,PSMF1,HSPA8,PSMB7,PSMC1,PSMD4,PSMB6,PSMC4,PSMD13,PSMD1,PSMD2,PSMD3,PSMA5,PSME3,PSMB5,PSMD8,PSMB2,PSMC3"
"WP SYNAPTIC SIGNALING PATHWAYS ASSOCIATED WITH AUTISM SPECTRUM DISORDER",0.483221476510067,0.624606521351785,0.0870515867946735,-0.271256329929517,-0.985507101164718,50,"GRIN2B,ARC,BDNF,CAMK4,GRIN2A,GRIN1,GRIN3A,CAMK2B,SYNGAP1,CACNA1C-IT2,TSC2,DLG4,HRAS,PRKAG1,AKT3,SHANK3,GRIN2D,RPTOR,CACNA1C,GRIN2C,GSK3B,MAPK3,NRAS,MTOR,PRKAA2,PIK3R1,MAPK1,NF1,AKT2,PIK3CB,GRM1"
"KAYO CALORIE RESTRICTION MUSCLE DN",0.483576642335766,0.624892791340164,0.0760837160951725,0.267872546497227,0.992439640500087,77,"COL2A1,BMP6,ABCC2,G0S2,HLA-DMA,SMOX,RUNX2,GLI3,ERG,CREM,DYNLT1,DBI,ACAA2,CRYAA,HADHB,TUG1,RAPGEF3,PCDHGB7,PIAS1,DDX17,DDR1,SNRNP27"
"REACTOME REGULATION OF INSULIN SECRETION",0.484581497797357,0.626018220205872,0.0860347242455604,-0.252060958309919,-0.989616210764582,73,"FFAR1,KCNG2,STX1A,SYT5,GNG13,GNG3,AKAP5,KCNB1,VAMP2,ABCC8,CACNA1A,GNG4,STXBP1,SNAP25,CACNB3,ADRA2A,CACNA1D,PLCB1,PRKACA,KCNJ11,GNG7,GNB1,PRKAR1B,CD36,CHRM3,RAPGEF4,GNAI1,ADCY5,KCNS3,GNB5,ITPR1,CACNA1E,CACNA2D2,CACNA1C,ADCY6,GNG10,PRKAR1A"
"MISIAK ANAPLASTIC THYROID CARCINOMA UP",0.485454545454545,0.626972795096586,0.0756946307932749,0.291318639312711,0.97767355491496,44,"HIF3A,SMTNL2,NDNF,HES7,SIX4,PRLR,MME,POU3F2,RRM2,PTH1R,OTX1,SERPINE1"
"REACTOME SARS COV 1 TARGETS HOST INTRACELLULAR SIGNALLING AND REGULATORY PATHWAYS",0.486111111111111,0.627647329650092,0.0802023444698144,0.371772800916643,0.985264955791426,16,"SP1,CAV1,SMAD4,SERPINE1,EP300"
"WP LIPID METABOLISM PATHWAY",0.486486486486487,0.627958530195481,0.0787113806986485,0.318574736773781,0.977333605364975,28,"HILPDA,PLIN1,PRKAG3,ABHD5"
"WP VASOPRESSINREGULATED WATER REABSORPTION",0.48780487804878,0.629486471562673,0.0860347242455604,-0.284699562768164,-0.997884457625019,42,"AVP,CREB3L1,DYNLL2,DYNC1I1,DCTN1,VAMP2,ARHGDIG,ARHGDIA,NSF,DYNC1H1,CREB3L3,PRKACA,DCTN2,RAB11B,DYNC2LI1,STX4,DCTN5,DYNC1LI1,ADCY6,DYNC1LI2,RAB5B"
"CHANDRAN METASTASIS TOP50 DN",0.487985212569316,0.629545372218875,0.0762797180809272,0.292332669233536,0.96273668109916,40,"BOC,PBXIP1,WAS,FOS,APCDD1,MRC2,G3BP1,RPS27L,SYTL1,RAB34,MALAT1,ARL5A,WNT5B"
"REACTOME ATF4 ACTIVATES GENES IN RESPONSE TO ENDOPLASMIC RETICULUM STRESS",0.489151873767258,0.630811795667724,0.0795564677235957,0.324471192025536,0.979385963017532,26,"CCL2,CEBPB,HERPUD1,CEBPG,DIS3,IGFBP1,ATF4,DCP2"
"WANG RECURRENT LIVER CANCER UP",0.489236790606654,0.630811795667724,0.0791316651768349,0.346489335803172,0.964215316742061,19,"PARD3,ZNF652,ZBTB38,RBM41,SMURF2,USH1C,MPHOSPH9,SYNGR2,RACGAP1,CUL4B"
"BLANCO MELO COVID19 SARS COV 2 POS PATIENT LUNG TISSUE DN",0.490196078431373,0.631624331292713,0.0697792517076235,0.235642057617508,0.98911561036173,160,"LCN10,SMTN,ADAMTS2,NFATC2,ITPKB,TMEM255B,THAP2,SEMA3F,FOS,STC1,DOCK6,ARHGAP10,NEBL,FAM118A,GATA2,DLL1,MFNG,STARD10,ZBTB44,SREK1,PODXL,C2CD2,SPHK1,PER1,VPS54,F2RL3,ARRDC2,FZD4,MBIP,RRAD,PCID2"
"REACTOME REGULATION OF MRNA STABILITY BY PROTEINS THAT BIND AU RICH ELEMENTS",0.49009009009009,0.631624331292713,0.0747385227439092,0.261291450184038,0.987206138239316,85,"ZFP36L1,HSPA1A,PSMA2,HSPB1,ZFP36,XRN1,XPO1,TNPO1,MAPKAPK2"
"WP SARSCOV2 MITOCHONDRIAL CHRONIC OXIDATIVE STRESS AND ENDOTHELIAL DYSFUNCTION",0.490272373540856,0.631624331292713,0.0787113806986485,0.334871511316642,0.987181848446766,24,"IL18,IL6,NOX1,AGT,NFKB1,TNF,RPS6KA1,ACE2,NDUFAF2,TRAF6"
"WP NOVEL INTRACELLULAR COMPONENTS OF RIGILIKE RECEPTOR PATHWAY",0.491039426523298,0.632438214265608,0.0743625384422526,0.273767590439,0.966421699318294,53,"NFKBIA,IRF7,DDX3Y,CASP8,RELA,MAP3K1,IKBKB,DDX3X,MAP3K7,NFKB1,CHUK,TANK,DDX17,TNF,IFIH1,ATG12,IKBKE,TBK1,RIPK1,IRF3,MAPK14,TRAF6"
"KEGG PENTOSE PHOSPHATE PATHWAY",0.492217898832685,0.633684201571836,0.0785029047348687,0.33404040550799,0.984731796588921,24,"ALDOB,PGM2,TKTL1,DERA,TKTL2,FBP1,PGM1,PFKP"
"KOHN EMT EPITHELIAL",0.492277992277992,0.633684201571836,0.0780892306943345,0.339821931315989,0.98128811053383,22,"MARVELD3,CLDN7,TJP3,RAB25"
"REACTOME CELLULAR HEXOSE TRANSPORT",0.493951612903226,0.635493012383605,0.0802023444698144,-0.352222398017088,-0.982148657820076,17,"SLC5A1,SLC5A2,SLC2A14,SLC5A4,SLC45A3,SLC2A6"
"WAKABAYASHI ADIPOGENESIS PPARG RXRA BOUND 36HR",0.493955094991364,0.635493012383605,0.0721797965581253,0.24100394206813,0.984336719181039,137,"NID1,TXNIP,VIM,PLIN1,PNRC1,SSPN,LPL,MGST1,IGSF6,CASP8,TMED5,MYD88,FKBP10,IL15RA,RAMP1,TPT1,DBI,ECI2,SERPINE1,ACAA2,DECR1,MMRN2,PAN2,ZBTB2,ARRDC2,IDH1,PPP1R15B,ELMOD2,CPT1A"
"JOHANSSON BRAIN CANCER EARLY VS LATE DN",0.49546279491833,0.637082009201726,0.0745500777420554,0.287941944922141,0.961290358556832,42,"DCN,GJA1,C3,IGFBP5,SPARC,CLU"
"KORKOLA SEMINOMA UP",0.495378927911275,0.637082009201726,0.0755015292281669,0.291743734449569,0.960797147208585,40,"PLBD1,GPRC5A,PTPN6,TEAD4,ARHGDIB,FGD4,AK4,DERA,KLRG1,CREBL2,NOP2,RECQL,LRP6,SLC2A3,TULP3"
"REACTOME RECYCLING OF BILE ACIDS AND SALTS",0.495983935742972,0.637226200017221,0.0797705918628453,-0.355517872222592,-0.9779354824924,16,"ABCB11,ALB,FABP6,ABCC3,SLCO1A2"
"REACTOME VLDLR INTERNALISATION AND DEGRADATION",0.495983935742972,0.637226200017221,0.0797705918628453,-0.354808672626013,-0.97598466228376,16,"VLDLR,AP2A1,AP2M1,CLTC,CLTA,AP2S1,AP2A2,NR1H2,AP2B1,UBB"
"WP RAS SIGNALING",0.495948136142626,0.637226200017221,0.0687943095604775,0.229737767743824,0.972490513622993,173,"PLA2G2A,PLA1A,KDR,CSF1R,RASGRP4,FASLG,EPHA2,EGFR,GNG12,RAC2,NGFR,MRAS,FLT1,PDGFRB,FGFR4,RELA,RASAL3,GNG5,GNG11,NTRK2,PLA2G4D,PIK3R2,REL,ELK1,PLCG2,RAP1B,RRAS2,CALML4,RAP1A,GAB1,IGF1R,RASA4B,PIK3CA,PLA2G10,IKBKB,RASA4,PLCE1,NFKB1,PAK2,TEK"
"REACTOME SIGNALING BY BRAF AND RAF1 FUSIONS",0.496376811594203,0.637495631576904,0.0743625384422526,0.271875827721791,0.976341728931235,60,"ZC3HAV1,BCL2L11,VWF,APBB1IP,IQGAP1,RAP1B,RAP1A,JAK2,ITGB3,FXR1,QKI,AGTRAP,FN1,VCL,AP3B1,TLN1,FAM114A2,RAF1"
"WP AMINO ACID METABOLISM",0.496466431095406,0.637495631576904,0.0730744399126987,0.260103138332354,0.977865770607754,82,"ADH1C,PDK4,PCK1,ARG1,HAL,GLUL,TAT,OTC,MPST,P4HA2,MAOA,ARG2,HIBCH,IDH1,GPT2,HIBADH,ACSS1"
"REACTOME ACYL CHAIN REMODELLING OF PC",0.497109826589595,0.637971260153698,0.0774767547848578,0.337005584820164,0.984516051421615,23,"PLA2G2A,PLBD1,PLA2R1,LPCAT2,PLA2G4D"
"TERAMOTO OPN TARGETS CLUSTER 4",0.496993987975952,0.637971260153698,0.0795564677235957,0.371467724788553,0.970222068577694,15,"S100A4,COL3A1,SUGT1,ATIC,CHEK1,TTC30B"
"TOYOTA TARGETS OF MIR34B AND MIR34C",0.497777777777778,0.638653124714063,0.0642140881844605,0.213645803310212,0.987354848764075,417,"MARVELD3,PRRG4,BMP6,NEDD4,WEE1,MELK,LHFPL2,PHLDB2,MLKL,SLC7A11,CEP152,KIF14,CCNA2,SLC43A3,MKI67,DNA2,UNG,ASF1B,ARHGEF26,BMPR1A,SNRNP48,TSPAN18,CENPA,NEDD1,LPCAT2,MCM8,TAGLN2,CDCA7,SYNE2,ZNF107,FGFRL1,RAB31,REEP4,AURKB,COLGALT1,BARD1,MMS22L,MYBL2,STAG1,RRM2,CDCA2,ZMYND8,FAM215B,MIS18BP1,C18orf54,C2CD2,CALML4,RAVER2,ZNF141,ZNF254,RBM17,PAN2,VPS54,STK38L,NUSAP1,HAUS4,ZNF695,LMAN2L,KLHL23,NFATC3,FUT10,HSPD1,CDC25A,SRSF10,ARL17A,TRA2A,SNHG7,ARL13B,BCCIP,POGK,DTL,PHGDH,ENAH,ZNF273,SHMT1,PPFIA1,LYPD6,ZBTB20,MIOS,MANEA,TCF7L2,MET,KIF15,GOLM1,KRIT1,KIFC1,DHFR,RPL23,DDX21,PASK,METTL15,ZNF202,ARHGAP19,DESI2,GPR157,HAUS6,MNS1,SKP2,BGLAP,GTF2I,SACS,SMAD2,RAD51,CWC25,LMNB1,MCM3,PPP4R1,RIF1,BCO2,SUN2,WDR36,KIF20B,PLK1,HDAC8,DCLRE1C,BORA,GPR19,UPF2,ARAF,RIC8B,CSPP1,HOOK1,ZNF473,MRRF,TCF19,SHPRH,HNRNPAB,ERLIN1,ZNF639,KIF11,CPSF6"
"REACTOME EPH EPHRIN SIGNALING",0.498188405797101,0.639004557819883,0.0741758965588009,0.255087510499871,0.97532645083052,92,"MMP9,EFNA4,EPHA2,SDC2,MYL12A,ARPC1B,YES1,EPHB4,LYN,VAV3,MMP2,EFNB1,ROCK1,EPHA7"
"WP FRAGILE X SYNDROME",0.498795180722892,0.639607318161535,0.0894366833718621,-0.235536982732147,-0.994107680023352,120,"SHANK1,GRIN2B,ARC,GABRD,AGAP2,GRM5,BDNF,CAMK4,DLGAP3,MAP1B,AKAP5,GRIN2A,GRIN1,RAP1GAP,SH3GL3,DNM1,AP2A1,APP,CAMK2B,SYNGAP1,PTPN5,PLCB1,TSC2,PPP2R5B,PRKACA,TELO2,DLG4,AP2M1,CLTC,CYFIP2,CAMK1,EIF4E,DUSP3,KCNC1,MAP2K1,GPHN,RPTOR,GAD1,MLST8,ITPR1,MAP2K2,BRAF,GABRA1,TARBP2,CLTA,PPP1CA,GRIP2,AP2S1,CAMK2A,GABRB2"
"KEGG GLYCEROPHOSPHOLIPID METABOLISM",0.5,0.640976412506857,0.0865399737444125,-0.257636037613979,-0.982021306266171,67,"GPD1,PLA2G2D,PLA2G5,DGKI,JMJD7-PLA2G4B,DGKZ,PHOSPHO1,DGKQ,PLA2G2C,PCYT2,LPCAT4,AGPAT4,AGPAT1,DGKD,CDIPT"
"SCIBETTA KDM5B TARGETS UP",0.500978473581213,0.641929735234216,0.0778840111977068,0.34431708163696,0.958170337799021,19,"RNASET2,SMOX,CLCF1,SAT1"
"WEST ADRENOCORTICAL CARCINOMA VS ADENOMA UP",0.5010183299389,0.641929735234216,0.0799858801499946,-0.34253001646074,-0.966038461079483,18,"IGLVIVOR22-1,CDK16,CELF3,TRAIP,NLE1,DLL3,AUNIP,SLC35C1"
"ZHAN VARIABLE EARLY DIFFERENTIATION GENES DN",0.501930501930502,0.642922215955924,0.0770736734944102,0.314976459187014,0.966294696120025,28,"ELF4,CNN2,NUP160,FXR1,ATIC,SRI,FBL,ATP13A3,NAP1L1,CCT5,CDK4,HADHA,TOPBP1,GNAI2"
"REACTOME PROCESSING OF CAPPED INTRON CONTAINING PRE MRNA",0.502340093603744,0.643270574658603,0.0662842187012672,0.221578961618864,0.981856338515681,273,"SNRNP48,PTBP1,PAPOLA,RBM7,HNRNPH1,NUP160,HNRNPF,PRPF4B,PRPF40A,YBX1,PPIL4,LSM6,ZC3H11A,SMNDC1,RBM17,NUP37,PCF11,RANBP2,DDX5,CCAR1,SRSF10,THOC2,CPSF2,POLDIP3,NXT1,SNRPG,HNRNPA2B1,PCBP2,NUP205,SARNP,ZRSR2,DHX15,RBM39,HNRNPC,CWC22,PRPF18,SYF2,SF3B1,NXF1,POLR2J,NXF2,CASC3,DDX39A,CWF19L2,SDE2,SNRNP27,GCFC2,SRSF11,CWC15,FYTTD1,CWC25,NUP188,SRSF1,NUP98,POLR2H,CWC27,DDX23,RNPC3,WDR33,LSM5,GTF2F2,PCBP1,SNRPA,SRSF7,RBM22,NCBP2,ZMAT5,WTAP,RAE1,ZCRB1,METTL14,CPSF6,THOC1,LUC7L3,PRPF38A,BUD31,ISY1,SRSF5,AQR,SRSF4,PRPF31,NCBP1,C9orf78,PPIG,SRSF6,SRSF3,GPATCH1,DHX9,RNF113A,NUP35,PRPF3,TPR,HNRNPR,PPP1R8,SF3B2,ACIN1,CSTF3,NUP43,U2AF2,CRNKL1,UPF3B,SRSF9,PPIL1,HNRNPD,TFIP11,NUP107,THOC6,U2SURP,NUP153,MFAP1,USP39"
"WP CHOLESTASIS",0.50293542074364,0.643680218114943,0.0776798560117236,0.34274140649334,0.953785527212665,19,"ABCC2,ABCC4,TJP2,EPHX1,SLC10A1,ABCB4,RXRA"
"WP HEMATOPOIETIC STEM CELL GENE REGULATION BY GABP ALPHABETA COMPLEX",0.502879078694818,0.643680218114943,0.0766746872490091,0.343686409463076,0.969999537544187,20,"BCL2,GABPA,SMAD4,MCL1,ZFX,ATM,EP300,CREBBP,FOXO3"
"RICKMAN METASTASIS UP",0.503828483920367,0.644646683231261,0.0652353056017703,0.218433575188512,0.98527246012129,317,"GEM,MGP,METTL7B,ANG,FRZB,LRP4,ADAMTS9,RASSF8,DDR2,BDH2,BOC,TSPAN6,PRCP,APOLD1,LAMA2,BEND7,ITGB5,SHE,ACACB,SMARCA1,STAG2,PAPOLA,ZNF24,HNRNPH1,MOB1B,SEC14L4,PPM1D,ZBTB33,RASL12,LINC00888,ASB3,ALDH6A1,CCP110,LMAN2L,IDH1,ATAD2B,ZNF92,RBM15,FAM133B,THOC2,ARL17A,NEK9,MFAP3L,ITGBL1,ABCB7,CADM1,QPCT,IPO8,INO80D,EPC2,C1orf56,FAM161A,RBBP6,MDM1,ZNF621,LGR6,MSL2,GPRC5B,HJURP,CREB1,NUDT9,HSD17B11,PASK,BBS9,EFHD1,HEBP1,LRP6,ETV4,YIPF6,KAT8,DCUN1D1,TFDP2,ZNF606,SNED1,CTCF,MGA,PDIA4,EDAR,RPE,GPR19,TFAM,TMLHE,TTC17,ABCD4,MARVELD2,TIGD7,MRPL44,PLEKHA5,ZNF704,RPL22,AGFG1,VSTM4,ZBTB14,SALL4,ZMYND11,ATRX,CCNB1IP1,JAGN1,ZNF263,CCT6P3,DYRK2,GXYLT2,ZNF397,YARS2,CDCA3,METTL21A,PRKD1,SNHG14,SALL2,TRIP12,PPIG,FAM13B,SRSF6"
"WP NSP1 FROM SARSCOV2 INHIBITS TRANSLATION INITIATION IN THE HOST CELL",0.503968253968254,0.644649047358407,0.0782955249944794,0.366477171153777,0.971230582078951,16,"EIF3E,EIF2S2,EIF3D,EIF3B,EIF3J,EIF3G,EIF3H,EIF3I,EIF2S1,EIF5,EIF2S3,EIF1,EIF1AX,EIF3F,EIF3A,EIF3C"
"GINESTIER BREAST CANCER 20Q13 AMPLIFICATION DN",0.505747126436782,0.646747488089061,0.0684714904492087,0.232125076298027,0.976637906394441,165,"CASP4,CYBA,TCIRG1,SLC18B1,TINAGL1,MKI67,MIRLET7D,ACSL5,PTBP1,HLX,SUPT20H,CCNL1,SMC4,DOCK7,NAA16,PODXL,CALML4,HSPBAP1,SBNO2,MIR3682,ZNF318,HNRNPH3,ITPR3,POGLUT1,PHF11,OFD1,TRA2A,ARHGAP17,SMC6,C2orf68,DMD,ATXN7,FUBP1,PHACTR4,CNTRL,MCM5,BTAF1,KIFC1,MSL2,TLN1,PASK"
"PID EPHA2 FWD PATHWAY",0.506849315068493,0.647979676868199,0.077274697304471,0.342464288623938,0.953014359772257,19,"EPHA2,VAV3,INPPL1,PIK3CA,CBL,EFNA1,SHC1,RHOA"
"REACTOME ELEVATION OF CYTOSOLIC CA2 LEVELS",0.508032128514056,0.649314238084413,0.0785029047348687,-0.351921252193443,-0.968042133610785,16,"P2RX2,P2RX6,TRPC3"
"NIKOLSKY BREAST CANCER 7P22 AMPLICON",0.508583690987124,0.649663889498174,0.0819778796501272,-0.287575465248074,-0.971042820259818,35,"GRIFIN,AMZ1,FBXL18,SNX8,TTYH3,INTS1,ADAP1,C7orf50,FOXK1,MAD1L1,COX19"
"SAGIV CD24 TARGETS UP",0.508571428571429,0.649663889498174,0.0756946307932749,0.335546440481763,0.964384327624607,21,"TFPI,CAV1,TRIM8,SMC4,VPS13C,SLC4A4,FRYL,ASPM,PHIP,EDEM3"
"CAFFAREL RESPONSE TO THC DN",0.509615384615385,0.650482818673321,0.0760837160951725,0.312989922342625,0.96988879755084,29,"UHRF1,PNP,CCNA2,SESN1,RRM2,HSPH1,CDK1,DHFR,SERPINB2,DNAJA1,MCM3"
"GOLDRATH HOMEOSTATIC PROLIFERATION",0.509532062391681,0.650482818673321,0.0707899094502623,0.240110093264832,0.981512295497299,138,"IGF2BP2,F2RL1,CHEK2,UNG,KCTD12,BCL2,GOLIM4,AQP9,EOMES,IMPA2,NABP1,ROCK1,CD55,NACC2,SIAH1,BAG2,HSPE1,LIN7C,TIAL1,CETN3,DUSP19,CPSF2,FUBP1,CMBL,UBALD2,ZRSR2,MSL2,CREB1,HDGF,SOS2,STT3A,ZFP62,PBRM1,ARL14EP,CACYBP,ZNF131,KLF9,SNX9,PRKCA,NUDCD2,C3orf38,PTGES3,AGFG1,GPX1,PPA1,IPO7,GALK1,RECK,TM9SF3,PCBD2,SLC7A5,ATP11A,DHX9,GNPNAT1"
"REACTOME NFE2L2 REGULATING ANTI OXIDANT DETOXIFICATION ENZYMES",0.509920634920635,0.650482818673321,0.0776798560117236,0.364201260669192,0.965199008931449,16,"SLC7A11,HMOX1,BACH1,NFE2L2,NQO1,EP300,PRDX1,CREBBP,ATF4,GCLM,TXNRD1"
"REACTOME PI 3K CASCADE FGFR1",0.509881422924901,0.650482818673321,0.0774767547848578,0.35659908346745,0.96337911227271,17,"FGF2,FGF10,FGF17,GAB1,PIK3CA"
"WP GLYCEROPHOSPHOLIPID BIOSYNTHETIC PATHWAY",0.50968992248062,0.650482818673321,0.0764767053228531,0.31616087111943,0.963506871328059,27,"PLA2G2A,PIK3CG,CHPT1,GPAM,LPIN1,PIK3CA,CEPT1,IPMK"
"REACTOME NUCLEAR ENVELOPE BREAKDOWN",0.511754068716094,0.652643524469038,0.0727141077934447,0.271964991749587,0.949939576549169,51,"LPIN3,NUP160,LPIN1,NUP37,RANBP2,TMPO,NEK9,NEK7,NUP205,CDK1,LMNB1,NUP188,NUP98,NEK6,PLK1,CNEP1R1,PRKCA,BANF1,RAE1,LMNA,NUP35,TPR,NUP43,NUP107,NUP153,LEMD3"
"GAZDA DIAMOND BLACKFAN ANEMIA PROGENITOR DN",0.512411347517731,0.653269040702028,0.0716527366829457,0.268972979274463,0.971350323975316,62,"CASP6,ITPR2,NUP160,RB1,CNOT8,BRCA2,ZFX,IFT74,LAMP2,SMC5,CDH2,PHGDH,MAGT1,PXMP2,TMSB15A,LYPLA1,HSDL2,LSM5,CPSF6,NUCB2,SEC61A1,RAB4A,NAP1L1"
"REACTOME RHOBTB2 GTPASE CYCLE",0.51252408477842,0.653269040702028,0.0758886900606117,0.332325556301062,0.970843983640822,23,"TMOD3,MSI2,STK38,TWF1,PHIP,HNRNPC,HSP90AA1,MYO6,ACTN1,DBN1"
